codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
48,201500,9,9,10,302,176,2,45,0,S,Manute.das Atividades Ambulatorial e Hospitalar Media e Alta Complexidade,MANUTENCAO DAS ATIVIDADES DE ASSIST AMBUL E HOSPITALAR,5156903.66
48,201500,9,9,10,302,176,2,46,0,S,Transf. de Recursos Para a Sociedade Sao Camilo - Fundo a Fundo Estado.,Transfere~encia de recursos para a Sociedade Sao Camilo - Repasse Fundo a Fundo Estado.,4776000.0
48,201500,9,9,10,302,176,2,47,0,S,Transf.de Recursos para a Sociedade Sao Camilo - Recursos MAC.,Transferencia de Recursos pa a Sociedade Sao Camilo - recursos MAC.,9224110.0
48,201500,9,9,10,302,176,2,48,0,S,Mac - Hospitalar - Manutencao da UPA,Mac - Hospitalar - Manutencao da UPA,4440000.0
48,201500,9,9,10,302,176,2,49,0,S,Mac-Ceo-Centro de Espec.Odontologicas,Manutencao do Centro de Especialidades Odontologicas -CEO,255499.73
48,201500,9,9,10,303,181,2,50,0,S,Manutencao das Atividades de Assistencia Farmaceutica,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,215860.33
48,201500,9,9,10,304,186,2,51,0,S,Manutencao das Atividades de Vigilancia Sanitaria,MANUTENCAO DOS SERVICOS DE VIGILANCIA SANITARIA A SAUDE PUBLICA,375647.0
48,201500,9,9,10,305,171,2,52,0,S,Manutencao das Atividades de Vigilancia em Saude/Endemias,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE,2082588.37
48,201500,10,10,4,122,37,2,53,0,F,Manutencao do Custeio da Secretaria e dos Servicos de Utilidade Publica,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE INFRAESTRUTURA E DOS SERVICOS BASICOS DE UTILIDADE PUBLICA.,2430000.0
48,201500,10,10,4,122,37,2,54,0,F,Manutencao da Guarda Civil Municipal,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,1975400.0
48,201500,10,10,15,451,332,1,8,0,F,Execucao de Obras e Servicos de   Infra Estrutura c/Revitalizacao Areas Urbanas,"REVITALIZACAO, E EXCUCAO DE OBRAS E SERVICOS DE INFRA-ESTRUTURA URBANA NA SEDE E DISTRITOS",1511000.0
48,201500,10,10,15,451,332,1,9,0,F,"Conclusao de uma, e, Construcao de outra Praca no Bairro Cidade Nova.","Conclusao da segunda etapa de uma praca e construcao de uma outra, no bairro Cidade Nova.",916000.0
48,201500,10,10,15,451,332,1,10,0,F,Pavimentacao Asfaltica em Visas Publicas da Cidade de Crateus.,Pavimentacao asfaltica.,605000.0
48,201500,10,10,15,451,332,1,11,0,F,Pavimentacao em Pedra em Ruas da Cidade de Crateus.,Pavimentacao em padra.,444550.0
48,201500,10,10,15,451,332,1,12,0,F,Implantacao de uma Uzina de Asfalto em Crateus.,Implantacao de uma uzina de asfalto,1050000.0
48,201500,10,10,15,452,340,1,13,0,F,Reforma e Ampliacao de Lavanderias Publicas,REFORMA E AMPLIACAO DE LAVANDERIAS PUBLICAS,50000.0
48,201500,10,10,15,452,340,2,55,0,F,Manutencao de Servicos de Utilidade Publica,ManutencO de servicos de utilidade publica em vias e logradouros publicos em areas habitadas.,3030000.0
48,201500,10,10,15,452,347,1,14,0,F,Reforma e Ampliacao do Terminal Rodoviario,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,50000.0
48,201500,10,10,16,482,351,1,15,0,F,Programa Morar Melhor,PROGRAMA MELHORIAS HABITACIONAIS,50000.0
48,201500,10,10,17,511,371,1,16,0,F,Construcao de Cisternas de Placas para a Populacao de Baixa Renda        .,ASSEGURAR RECURSOS NECESSARIOS PARA CONSTRUCAO DE CISTENAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA,100000.0
48,201500,10,10,17,511,371,1,17,0,F,Construir e Equipar Pocos Profundos np ambito do Municipio.,Construir e equipar pocos profundos.,210000.0
48,201500,10,10,17,512,377,1,18,0,F,Ampliacao e Ampliacao de Sistema de Esgotamento Sanitario,Obras de esgotamento sanitario,50000.0
48,201500,10,10,17,512,377,1,19,0,F,Construcao de Kits e Unidades Sanitarias,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,50000.0
48,201500,10,10,17,512,377,1,20,0,F,Construcao do Aterro Sanitario,CONSTRUCAO DO ATERRO SANITARIO,50000.0
48,201500,10,10,17,512,377,1,21,0,F,Construir e Equipar Pocos Profundos no ambito do Municipio.,Construir e equipar pocos profundos,210000.0
48,201500,10,10,17,512,412,1,22,0,F,Execucao de Obras e Servicos de Saneamen to Basico em Area Urbana.,EXECUCAO DE OBRAS E SERVICOS DE SANEAMENTO BASICO URBANO.,50000.0
48,201500,10,10,23,451,38,1,23,0,F,Reforma do Shopping Popular,REFORMA DO SHOPPING POPULAR,50000.0
48,201500,10,10,25,752,566,1,24,0,F,Melhoria da Infraestrutura de Energia Eletrical,AMPLIACAO DA REDE DE ENERGIA ELETRICA MUNICIPAL,50000.0
48,201500,10,10,26,782,586,1,25,0,F,"Infraestrutura Viaria nos Caminhos e Est radas Vicinais,Inclusive Obras Dartes",BENEFICIAMENTO ESTRADAS VICINAIS E CONSTR.OBRAS D ARTE,600000.0
48,201500,10,10,27,813,616,1,26,0,F,Implantacao do Centro de Iniciacao ao Esporte,Implantacao e Modernizacao da Infraestrutura para o Esporte Recreativo e de Lazercom a implantacao de Centro de Iniciacao ao esporte,3148507.0
48,201500,11,11,17,544,412,1,27,0,F,Fortalecimento da Infra-Estrutura Hidricas,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,100000.0
48,201500,11,11,20,122,37,2,56,0,F,Manutencao das Atividades Gerais da Secretaria,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,796000.0
48,201500,11,11,20,605,467,1,28,0,F,Construcao  Reforma e Ampl.Matadouro Publico Municipal,CONSTRUCAO REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,50000.0
48,201500,11,11,20,605,467,1,29,0,F,Construcao e adaptacao do Centro Apicola Joao Juca Melo,Construcao e Adaptacao do Centro Apicola Joao Juca Melo para uma unidade recebimento e armazenamento de mel padrao.,70000.0
48,201500,15,15,12,361,231,1,30,0,F,Construcao de Sistema de Abastecimento D agua em Unidades Escolares,Sistema de abastecimento d agua,80000.0
48,201500,15,15,12,361,231,1,31,0,F,Cont. e/ou ampliacao de redes de energia eletrica para atender Unidades Escolares,Sistema de energia eletrica,100000.0
48,201500,15,15,12,361,231,2,57,0,F,Manutencao das Atividades DoEnsino  Basi co Fundamental - FUNDEB - 40%,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO FUNDAMENTO A CARGO DO FUNDEB 40 POR CENTO,14164000.0
48,201500,15,15,12,361,231,2,58,0,F,Manutencao do Ensino Basico Fundamental 60% a cargo do FUNDEB,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO A CARGO DO FUNDEB 60 P/CENTO,18096000.0
48,201500,15,15,12,361,232,1,32,0,F,Expansao de Vagas para o Ensino Basico Fundamental a Cargo do FUNDEB,"CONSTRUCAO,REVITALIZACAO E REFORMA DE PREDIOS DO ENSINO FUNDAMENTAL A CARGO DO FUNDEB",100000.0
48,201500,15,15,12,365,271,2,59,0,F,Manutencao do Ensino Basico Infantil 60% a cargo do FUNDEB.,CUSTEIO DAS ATIVIDADES DO ENSINO BASICO INFANTIL A CARGO DO FUNDEB,3050000.0
48,201500,15,15,12,365,272,1,33,0,F,Expansao de Vagas para o Ensino Basico Infantil a Cargo do FUNDEB,"CONSTRUCAO,REVITALIZACAO E/OU REFORMA DE PREDIOS DESTINADOS A EDUCACAO INFANTIL",100000.0
48,201500,15,15,12,366,281,2,60,0,F,Educacao para Jovens e Adultos 60%  a cargo do FUNDEB,MANUTENCAO DO ENSINO SUPLETIVO PARA JOVENS E ADULTOS,670000.0
48,201500,16,16,4,122,37,2,61,0,F,Custeio Administrativo da Secretaria de Governo,CUSTEIO ADMINISTRATIVO DA SECRETARIA,446000.0
48,201500,17,17,13,392,307,1,34,0,F,Construcao da Central de Artesanato,CONSTRUCAO DA CENTRAL DE ARTESANATO,50000.0
48,201500,17,17,13,392,307,1,35,0,F,Construcao da Sede da Academia de Letras de Crateus,ASSEGURAR RECURSOS PARA AQUISICAO DE TERRENO E CONSTRUCAO DO PREDIO SEDE DA ACADEMIA DE LETRAS DO MUNICIPIO DE CRATEUS,50000.0
48,201500,17,17,13,392,307,2,62,0,F,Realizacao de Eventos/Carnaval/Semana do municipio/Festas Natalinas e Ano Novo,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,350000.0
48,201500,17,17,23,695,536,2,63,0,F,Incentivo ao Turismo Municipal,INCENTIVO AO TURISMO MUNICIPAL,22000.0
48,201500,17,17,27,122,37,2,64,0,F,"Manut.das Ativ.da Sec.de Cultura,Turismo Desporto e Juventude","Manutencao das atividades da Secretaria de Cultura,Turismo, Desporto e Juventuda",630000.0
48,201500,17,17,27,812,616,1,36,0,F,Construcao e  Ampliacao  de Quadras Poloesportivas,Construcao e/ou Ampliacao de Quadras Poloesportivas,200000.0
48,201500,17,17,27,812,616,1,37,0,F,Construcao e Ampliacao de Quadras Esportivas,Construcao e Ampliacao de Quadras Esportivas,947000.0
48,201500,17,17,27,812,616,2,65,0,F,Incentivo ao Desporto no Ambito do Munic ipio,Incentivo ao Desporto no Ambito do Municipio,700000.0
48,201500,17,17,27,813,616,1,38,0,F,Implant. e Moderniz. de Infraestrutura para o Esporte Recreativo e de Lazer,ASSEGURAR RECURSOS NECESSARIOS PARA A IMPLANTACAO DE NUCLEOS DE ESPORTE RECREATIVA E DE LAZER NO AMBITO DO MUNICIPIO DE CRATEUS.,350000.0
48,201500,20,20,18,122,37,2,66,0,F,Manutencao das Atividades de Meio Ambiente,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,655200.0
48,201500,20,20,18,122,401,2,67,0,F,"Promover Acoes para Proteger o Maio Ambiente, Mantendo Qualidade de Vida",ACOES DE PROTECAO AO MEIO AMBIENTE,55000.0
48,201500,21,21,8,243,131,2,68,0,S,Protecao Social Basica - Fortalecimeto das Entidades,Fortalecimento das entidades,75000.0
48,201500,21,21,8,243,131,2,69,0,S,Manut.e Fortalecimento das Atividades do Orcamento Crianca,Manutencao e Fortalecimento do Orcamento Crianca.,42000.0
48,201500,21,21,8,243,131,2,70,0,S,Protecao Social Especial -Fortalecimento das Entidades,Fortalecimento das Entidades,75000.0
48,201500,22,22,8,244,137,2,71,0,S,Manutencao das Atividades do Fundo Municipal dos Dilreitos da Mulher,MANUTENCAO DO FUNDO ESPECIAL DOS DIREITOS DA MULHER,71000.0
48,201500,23,23,4,122,37,2,72,0,F,Manut.das Atividades do Fundo Municipal de Habitacao I Interesse Social.,IMPLANTACAO E MANUTENCAO DO CONSELHO MUNICIPAL DA HABITACAO,133000.0
48,201500,23,23,8,244,137,1,39,0,S,Melhorias das Condicoes de Habitabilidad de Assentamentos Precarios,Execucao de acoes voltadas para as pessoas de baixa renda,150000.0
48,201500,23,23,16,481,356,1,40,0,F,Procgrama Habitacao Popular Rural Construcao e Melhorias,Casas populares em areas habitadas.,185000.0
48,201500,23,23,16,482,351,1,41,0,F,Programa Habitacao Popular Urbana Construcao e Melhorias,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,185000.0
48,201500,24,24,8,244,137,2,73,0,S,Manutencao das Atividades do Fundo Municipal Ante Drogas,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE-GROIGAS,100000.0
48,201500,26,26,23,691,491,2,74,0,F,Manutencao das Atividades da Secretaria de Desenv. Economico e Empreendedorismo,Custeio das atividades da secretaria de desenvolvimento economico e empreendedorismo,595000.0
48,201500,26,26,23,695,536,2,85,0,F,Incentivo ao Turismo Municipal,Incentivo ao Turismo,22000.0
48,201500,27,27,18,541,401,2,75,0,F,"Protecao,  Conservacao  e Preservacao do meio Ambiente","DESENVOLVER PROGRAMAS DE EDUCACAO AMBIENTAL, RECUPERACAO DO MEIO AMBIENTE DEGRADADO E PRESERVACAO DAS AREAS DE INTERESSE ECOLOGICO COMPREENDENDO A EXECUCAO DE VARIAS ATIVIDADES.",190000.0
48,201500,28,28,8,122,37,2,76,0,S,Secretaria Munic.de Assistencia Social,MANUTENCAO das Atividades Administrativas da Secretaria Municipal de Assistencia Social,2052000.0
48,201500,28,28,8,244,137,2,77,0,S,Manutencao dos Conselhos da Assistencia Social.,Manutencao das atividades dos Conselhoa,115000.0
48,201500,29,29,4,182,107,2,79,0,F,Secretaria Municipal de Protecao e Defesa Civil,Manutencao da Coordenacao Municipal da Defesa Civil,302000.0
48,201500,30,30,4,124,42,2,80,0,F,Manutencao das Atividades Gerais da Controladoria do Municipio,Manutencao das Atividades Gerais da Controladoria do Municipio.,229566.96
48,201500,31,31,4,122,37,2,81,0,F,Custeio das Acoes do Departamento de Gestao Administrativa,Custeio das Acoes do Departamento de Gestao Administrativa.,1609021.71
48,201500,32,32,13,392,307,1,42,0,F,Construcao da Central de Artesanato,Construcao da Central de Artesanato,50000.0
48,201500,32,32,13,392,307,1,43,0,F,Construcao da Sede da Academia de Letras,Construcao da Sede da Academia de Letras,50000.0
48,201500,32,32,13,392,307,2,82,0,F,Manut. das Ativ. da Secretaria Municipal de Cultura.,Manutencao das Ativ. da Secretaria.,279768.0
48,201500,32,32,13,392,307,2,83,0,F,Realizacao de Eventos/Carnaval/Semana do Municipio/Festas Natalinas e Ano Novo,Realizacao de Eventos,350000.0
48,201500,33,33,27,122,37,2,86,0,F,Manutencao das Atividades do Desporto e Juventude,Manutencao das Atividades,264468.55
48,201500,33,33,27,812,616,1,44,0,F,Construcao e Ampliacao de Quadras Poliesportivas,Construcao de Quadras,200000.0
48,201500,33,33,27,812,616,1,45,0,F,Construcao e Ampliacao de Quadras Esportivas,Construcao de Quadras,947000.0
48,201500,33,33,27,812,616,2,84,0,F,Incentivo ao Desporto no Ambito do Munic,Incentivo ao Desporto,689564.19
48,201500,33,33,27,813,616,1,46,0,F,Implant. e Moderniz. de Infraestrutura para o Esporte Recreativo e de Lazer,Implant. e Moderniz. de Infraestrutura,150021.81
48,201500,34,34,4,123,37,2,87,0,F,Secretaria Municipal de Planejamento e Gestao das Financas,Manutencao das Atividades da Secretaria.,3175950.43
48,201500,34,34,28,843,962,2,88,0,F,Amortizacao da Divida Interna,Amortizacao da divida,462271.14
48,201500,35,35,13,392,307,1,47,0,F,Reformar e Equipar o Teatro Rosa Moraes,Reformar e Equipar o Teatro Municipal,70000.0
48,201500,35,35,13,392,307,2,89,0,F,I Edital de Incentivo as Artes de Crateus,Edital de Incentivo as Artes de Crateus.,100000.0
48,201500,35,35,13,392,307,2,90,0,F,Projetos Arte na Praca - Nos Rumos da Cultura,Projetos Arte na Praca - Nos rumos da Cultura.,100000.0
48,201500,35,35,13,392,307,2,91,0,F,Projeto Feira de Livros,Projeto Feira de Livros,50000.0
48,201600,1,1,1,31,1,2,1,0,F,Manutencao do Poder Legislativo Municipal,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,3985205.0
48,201600,2,2,4,122,37,2,2,0,F,Custeio das Atividades do Gabinete do Prefeito e do Vice Prefeito,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO e do Vice Prefeito,1305000.0
48,201600,4,4,4,122,37,2,4,0,F,Manutencao da Procuradoria Municipal,MANUTENCAO DA PROCURADORIA MUNICIPAL,811000.0
48,201600,7,7,8,241,121,2,9,0,S,Protecao Social Basica/Assistencia ao Idoso/Projeto Terceira Idade Cidada,Assistencia ao idoso.,28400.0
48,201600,7,7,8,241,121,2,10,0,S,Servico de Conviv e Fortalec.de Vinculo ao Idoso-SCFV/Piso Basico Variavel,Fortalecimento de vinculo ao idoso - SCFV/Piso Basico Variavel,55450.0
48,201600,7,7,8,242,126,2,11,0,S,Assistencia ao Portador de Deficiencia Projeto Investimento Cidadao,Assistencia ao portador de deficiecia,10800.0
48,201600,7,7,8,243,131,2,12,0,S,"Acolhimento para Criancas,Adolesc.ate 21 anos Piso Alta Complex. Pac I","Servico de acolhimento para criancas, adolescentes ate 21 anos, por meio de Piso de Alta Complexidade I - Pac I.",180000.0
48,201600,7,7,8,243,131,2,13,0,S,Serv.Convivemcia e Fortalec.de Vinculo p/Crianca/Adolesc de 15/17 anos SCFV/PBV,Fortalecimento de vinculo para a crianca e adolescentes de 15 a 17 anos SCFV/PBV,48950.0
48,201600,7,7,8,243,131,2,14,0,S,Serv. Conv. Fortalec.de Vinculo p/Crianc as e Adolesc. de 06/15 anos - SCFV/PBV,Servico de Convivencia e Fortalecimento de vinculo para criancas eadolescentes de 06/15 anos SCFV/PBV,48950.0
48,201600,7,7,8,243,131,2,15,0,S,Serv.Convivencia e Fortalec.de Vinculos p/Criancas de ate 06 anos - SCFV/PBV,Fortalecimento de vinculo para criacas ate 06 anos - SCFV/PBV,48450.0
48,201600,7,7,8,243,131,2,16,0,S,Realizacao das acoes estrstegicas de Erradic.do Trabalho Infantil-PETI/SUAS,"Execucao do programa de erradicacao do trabalho infantil PETI, atraves do SUAS.",59000.0
48,201600,7,7,8,243,131,2,109,0,S,Apoio as Acoes do Prog. Nac. de Apri. da Rede Socioassistencial Privada do Suas,Apoio as Acoes do Programa Nacional de Aprimoramento da Rede Socioassistencial Privada do SUAS - Aprimora - Rede / Cadastro Nacional de Entidades de Assistencia Social (CNEAS),10000.0
48,201600,7,7,8,243,131,2,110,0,S,Nucleo Intersetorial de Apoio ao CADUNIC O-Gestao/Acompanhamento Condicionalidade,Nucleo Intersetorial de Apoio ao CADUNICO,50000.0
48,201600,7,7,8,243,131,2,111,0,S,Equipar e Modernizar a Rede de Servicos de Protecao Social,Equipar e Modernizar a Rede de Protecao Social.,154000.0
48,201600,7,7,8,243,132,2,17,0,S,Servico de Convivencia e Fortalecimento de Vinculo - SCFV/PBV,protecao social basica.,48500.0
48,201600,7,7,8,244,126,2,18,0,S,Manutencao do Conselho Munic. dos Direit os da Pessoa com Deficiencia,Manutencao do conselho CMDPD.,20000.0
48,201600,7,7,8,244,137,1,1,0,S,Construcao de Centro de Ref. Assist. Social - Cras,CONSTRUCAO DE CENTRO DE REF. ASSIST. SOCIAL - CRAS,110000.0
48,201600,7,7,8,244,137,1,2,0,S,Construcao do Centro de Referencia Espec ializado da Assistencia Social - CREAS,"Contrucao do Centro de Referencia Especializado da Assistencia Social - CREAS, no Municipio de Crateus.",263000.0
48,201600,7,7,8,244,137,1,3,0,S,Implantacao do Banco de Alimentos,"Implantacao do Banco de Alimentos do Municipio de Crateus, por meio de elaboracao de Projeto Executivo, Construcao de edificacoes e aquisicao de equipamentos e utensilios.",464000.0
48,201600,7,7,8,244,137,1,4,0,S,Implantacao de Cozinha Comunitaria,"Implantacao de Cozinha Comunitaria do Municipio de Crateus, por meio de elaboracao de Projeto Executivo, Construcao de edificacoes e aquisicao de equipamentos e utensilios.",418000.0
48,201600,7,7,8,244,137,1,48,0,S,"Reforma, Adaptacao e Recuperacao dos CRAS","Reforma, Adaptacao e Recuperacao dos CRAS",155000.0
48,201600,7,7,8,244,137,2,19,0,S,Manutencao da Cozinha Comunitario de Cra teus - Ce,MANUTENCAO DA COZINHA COMUNITARIA,120000.0
48,201600,7,7,8,244,137,2,20,0,S,Acolhimento Instituc. p/Jovens e Adultos Com Defic. Piso de Alta Complexidade II;,Servico de acolhimento institucional para jovens e adultos com deficiencia em situacao de dependencia em residencia inclusiva por meio do Piso de Alta Complexildade II - Pac II.,190000.0
48,201600,7,7,8,244,137,2,21,0,S,Gestao do Programa Bolsa Familia IGD/PBF,Gestao do programa bolsa familia - mIGD/PBF,450000.0
48,201600,7,7,8,244,137,2,22,0,S,Aprimoramento da Gestao do Indice de Gestao Descentralizada do SUAS/IGDSUAS,Gestao do Suas/Igdsuas.,95700.0
48,201600,7,7,8,244,137,2,23,0,S,Gestao de Beneficios Eventuas-BE,"Distribuicao de beneficios eventuais, tais como: auxilio natalidade e auxilio funeral.",70000.0
48,201600,7,7,8,244,137,2,24,0,S,Manutencao do Programa - Acessuas/Traba- lho/Pronatec,Manutencao do Programa Nacional de Promocao do acesso ao Mundo do Trabalho.,121000.0
48,201600,7,7,8,244,137,2,25,0,S,Realizacao de Conferencias Municipais.,Manutencao de Conferencias Municipais.,60000.0
48,201600,7,7,8,244,137,2,26,0,S,Apoio a acoes do Programa BPC na Escola,Manutencao das acoes do programa BPC na escola.,10700.0
48,201600,7,7,8,244,137,2,27,0,S,Protecao Social Basica - Estacao Familia,Protecao a familia.,17400.0
48,201600,7,7,8,244,137,2,28,0,S,Manutencao dos CRAS/PBF,Manutencao dos Cras/Pbf.,429400.0
48,201600,7,7,8,244,137,2,29,0,S,Manutencao das Equipes Volantes do CRAS/PBF III,Manutencao das equipes volantes CRAS/PBF III,178000.0
48,201600,7,7,8,244,137,2,30,0,S,Manut. do CREAS/PAEF/MSE em meio aberto (LA e PSC) Demais Acoes de PSEMC,Manutencao do CREAS/PAEF/MSE em meio aberto (LA e PSC) demais acoes ds PSEMC.,203100.0
48,201600,7,7,8,244,137,2,112,0,S,Implantacao de Equipes Volantes de CRAS no Municipio de Crateus-CE.,Implantacao de Equipes Volantes de CRAS,474000.0
48,201600,7,7,8,244,426,2,31,0,S,Manutencao do Projeto Estacao Digital,MANUTENCAO DO PROJETO ESTACAO DIGITAL,40000.0
48,201600,8,8,12,361,231,1,5,0,F,"Construcao,Revitalizacao e Ampliacao  de da Rede do Ensino Basico Fundamental",CONSTRUCAO REFORMA E AMPLIACAO DE ESCOLAS MUNICIPAIS,1329900.0
48,201600,8,8,12,361,231,2,32,0,F,Manutencao do Transporte Escolar com recursos do FNDE,Manutencao dos servicos de transporte escolar com recursos do FNDE,1586480.0
48,201600,8,8,12,361,231,2,33,0,F,Manutencao do Transporte Escolar com Recursos do Municipio,Manutencao dos ervicos de transporte escolar com recursos do municipio.,80000.0
48,201600,8,8,12,365,271,1,6,0,F,"Construcao,Revitalizacao e Ampliacao da Rede do Ensino Basico Infantil","CONSTRUCAO,REVITALIZACAO E AMPLIACAO DE PREDIOS DA REDE DO ENSINO INFANTIL",1150000.0
48,201600,8,8,12,366,281,2,78,0,F,Programa Brasil Alfabetizado,Manutencao do Programa Brasil Alfabetizado,100000.0
48,201600,8,8,12,368,37,2,34,0,F,Manutencao das Atividades Educacionais a Cargo do Fundo Municipal de Educacao,CUSTEIO DE ATIVIDADES EDUCACIONAIS,2760000.0
48,201600,8,8,12,368,196,2,35,0,F,Programa Nacional de Alimentacao Escolar - Pnae,PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE,2050000.0
48,201600,9,9,10,122,37,2,36,0,S,Manutencao das Atividades Gerais da   Se cretaria Atraves do F.M.de Saude,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA ATRAVES DO FUNDO MUNICIPAL DE SAUDE,4290000.0
48,201600,9,9,10,122,37,2,102,0,S,Manutencao das Atividdes do Conselho Mun icipal de Saude,MANUTENCAO DAS ATIVIDADES GERAIS DO CONSELHO MUNICIPAL DE SAUDE,4000.0
48,201600,9,9,10,301,171,2,37,0,S,Transferencia de Recursos para Sociedade beneficente Sao Camilo - Rec.proprios,Transferencia de recursos para a Sociedade Sao Camilo - recursos proprios.,1800000.0
48,201600,9,9,10,301,171,2,38,0,S,Funcionamentodo Programa de Saude da Atencao Basica - Prog.Saude da Familia,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA -PSF,8359082.0
48,201600,9,9,10,301,171,2,39,0,S,Manutencao das Atividades de Atencao Basica -Prog Agents Comunit de Saude,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA PACS,626334.5
48,201600,9,9,10,301,171,2,40,0,S,Manutencao  do Centro de Atencao Psico Social,MANUTENCAO DAS ATIVIDADES do Centro de Atencao Psico Social,605000.0
